Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-02-25 00:00:00-05:00,0.12478593197782378,0.12478593197782378,0.11176974510086046,0.11690449714660645,278736000,0.0,0.0
2000-02-28 00:00:00-05:00,0.11630750902265832,0.11750155768826084,0.11415787021771256,0.11606907099485397,517872000,0.0,0.0
2000-02-29 00:00:00-05:00,0.11535189608660522,0.12371112385534504,0.11535189608660522,0.12227772176265717,306048000,0.0,0.0
2000-03-01 00:00:00-05:00,0.12227774169074987,0.12227774169074987,0.11678531721226339,0.11869560927152634,383568000,0.0,0.0
2000-03-02 00:00:00-05:00,0.1196511976954878,0.1196511976954878,0.11033728783367511,0.11069494485855103,191040000,0.0,0.0
2000-03-03 00:00:00-05:00,0.11081417996830341,0.11368006905761484,0.10985949172605158,0.11248602718114853,273696000,0.0,0.0
2000-03-06 00:00:00-05:00,0.11320318281791011,0.12180086349827997,0.11081417670482788,0.11176978051662445,432096000,0.0,0.0
2000-03-07 00:00:00-05:00,0.143294569577087,0.16669949777457896,0.13708498699571847,0.15917664766311646,1952208000,0.0,0.0
2000-03-08 00:00:00-05:00,0.1590867692702037,0.161923303909549,0.1475938481387081,0.16048990190029144,668736000,0.0,0.0
2000-03-09 00:00:00-05:00,0.16240020342987674,0.206344170203602,0.16192331377333624,0.19162678718566895,952944000,0.0,0.0
2000-03-10 00:00:00-05:00,0.2015679838603507,0.27703583467527754,0.20013458180640395,0.225449800491333,2161200000,0.0,0.0
2000-03-13 00:00:00-05:00,0.20443386433706995,0.2865890939322641,0.20252265724612487,0.28515660762786865,2415168000,0.0,0.0
2000-03-14 00:00:00-05:00,0.28360397903694123,0.28360397903694123,0.20634414649991326,0.21040408313274384,1567776000,0.0,0.0
2000-03-15 00:00:00-05:00,0.22548009259331878,0.23130176274359554,0.19488062966381325,0.2018064558506012,995616000,0.0,0.0
2000-03-16 00:00:00-05:00,0.20825445810734453,0.21541965092835533,0.17696901039550578,0.1799238622188568,750384000,0.0,0.0
2000-03-17 00:00:00-05:00,0.17577497914796916,0.20443389248751342,0.1757447097669004,0.19082067906856537,557616000,0.0,0.0
2000-03-20 00:00:00-05:00,0.19834355462460707,0.20467235689585928,0.18461112043557942,0.19070148468017578,365280000,0.0,0.0
2000-03-21 00:00:00-05:00,0.19105909383200614,0.19273093372377875,0.16622168262335038,0.1812673807144165,536640000,0.0,0.0
2000-03-22 00:00:00-05:00,0.18270079271476752,0.18819321595802918,0.17959553706123485,0.1825815737247467,230592000,0.0,0.0
2000-03-23 00:00:00-05:00,0.18090978582018763,0.19583627117544908,0.1805512131223447,0.18580518662929535,309408000,0.0,0.0
2000-03-24 00:00:00-05:00,0.18461111083899612,0.192970339289795,0.1719534932888322,0.17804385721683502,231600000,0.0,0.0
2000-03-27 00:00:00-05:00,0.17768531611801586,0.183417108884634,0.16478927093973075,0.16634097695350647,388944000,0.0,0.0
2000-03-28 00:00:00-05:00,0.16060908903949161,0.1624001613305779,0.15093659625418046,0.15392263233661652,393312000,0.0,0.0
2000-03-29 00:00:00-05:00,0.15451969021057052,0.15810183589257806,0.1375627958217468,0.14377237856388092,469440000,0.0,0.0
2000-03-30 00:00:00-05:00,0.13947306363059397,0.15619153243516973,0.13469688340866592,0.14293597638607025,361920000,0.0,0.0
2000-03-31 00:00:00-05:00,0.15269832266565483,0.1678935077843479,0.14998192301248217,0.1614152193069458,962976000,0.0,0.0
2000-04-03 00:00:00-04:00,0.15995253979175164,0.16048995468871424,0.1446078726942107,0.1487879455089569,329952000,0.0,0.0
2000-04-04 00:00:00-04:00,0.15666841693617783,0.15929585371470267,0.10890386265950625,0.143294557929039,513792000,0.0,0.0
2000-04-05 00:00:00-04:00,0.14472796201535745,0.18628292797834628,0.13732433139991557,0.1751779466867447,639600000,0.0,0.0
2000-04-06 00:00:00-04:00,0.1832977682352066,0.19261167419537142,0.17458087266402134,0.1832977682352066,404592000,0.0,0.0
2000-04-07 00:00:00-04:00,0.1924925420379774,0.20061241721606063,0.18437266685989417,0.19595545530319214,318576000,0.0,0.0
2000-04-10 00:00:00-04:00,0.19929909763504983,0.21088188306080952,0.1749385628495478,0.17864084243774414,395280000,0.0,0.0
2000-04-11 00:00:00-04:00,0.16619141001069343,0.1815067307453146,0.15284782144854925,0.16801273822784424,457584000,0.0,0.0
2000-04-12 00:00:00-04:00,0.16825210920264597,0.17195345961259323,0.14998193659436265,0.15057896077632904,313440000,0.0,0.0
2000-04-13 00:00:00-04:00,0.1517730368684643,0.15714624230599034,0.14162274840617287,0.14413005113601685,313296000,0.0,0.0
2000-04-14 00:00:00-04:00,0.1349353196225175,0.1453249722975439,0.12514359304688544,0.131443053483963,421920000,0.0,0.0
2000-04-17 00:00:00-04:00,0.1203674145390742,0.14329454762538973,0.1203674145390742,0.13815978169441223,294096000,0.0,0.0
2000-04-18 00:00:00-04:00,0.15207104772918542,0.17147564441197807,0.1475938312571281,0.1626395285129547,477504000,0.0,0.0
2000-04-19 00:00:00-04:00,0.16777433570883127,0.17004320021602953,0.15284785373848675,0.15487736463546753,278352000,0.0,0.0
2000-04-20 00:00:00-04:00,0.15905742011162172,0.1620425412755257,0.15189224105202045,0.15404188632965088,153936000,0.0,0.0
2000-04-24 00:00:00-04:00,0.14520491259308083,0.15165385104753873,0.13875687607085563,0.14639896154403687,205968000,0.0,0.0
2000-04-25 00:00:00-04:00,0.15296705940656238,0.16717729683672267,0.1526084868213003,0.16240020096302032,249696000,0.0,0.0
2000-04-26 00:00:00-04:00,0.1737445383668174,0.1776852424825626,0.16048989863999746,0.1607283502817154,254112000,0.0,0.0
2000-04-27 00:00:00-04:00,0.14998191307172046,0.1755355635083704,0.1491455354559419,0.1738637238740921,280992000,0.0,0.0
2000-04-28 00:00:00-04:00,0.1766104040485516,0.18341700931861807,0.17028160393238068,0.17028160393238068,179040000,0.0,0.0
2000-05-01 00:00:00-04:00,0.1767297027903495,0.1805512028177923,0.1715949349441619,0.17577502131462097,119424000,0.0,0.0
2000-05-02 00:00:00-04:00,0.17577497098993397,0.18604449007648952,0.16407203620509173,0.16896836459636688,234000000,0.0,0.0
2000-05-03 00:00:00-04:00,0.16789356325795116,0.17338690312881186,0.15284786151573587,0.1662217229604721,329184000,0.0,0.0
2000-05-04 00:00:00-04:00,0.16586312751697826,0.1752971854535522,0.16443064092086032,0.1682521402835846,241200000,0.0,0.0
2000-05-05 00:00:00-04:00,0.16753492159417605,0.18007331654557263,0.1652660577212985,0.17601338028907776,170592000,0.0,0.0
2000-05-08 00:00:00-04:00,0.17147565751822372,0.17768523934963837,0.16932601238464576,0.1695653796195984,185136000,0.0,0.0
2000-05-09 00:00:00-04:00,0.17243127502382385,0.17386376144016663,0.16240019405388387,0.16717728972434998,176832000,0.0,0.0
2000-05-10 00:00:00-04:00,0.16550546200987779,0.16562468100956768,0.14926479774801976,0.1506981998682022,274080000,0.0,0.0
2000-05-11 00:00:00-04:00,0.15284784040950045,0.15989288499499493,0.1508174140919861,0.15714621543884277,245904000,0.0,0.0
2000-05-12 00:00:00-04:00,0.16144552024591594,0.1700431859295198,0.15237003564834595,0.15237003564834595,187824000,0.0,0.0
2000-05-15 00:00:00-04:00,0.151653764629918,0.16550542698173654,0.14425013512600998,0.16287797689437866,282096000,0.0,0.0
2000-05-16 00:00:00-04:00,0.17004317032685962,0.18473029610537167,0.16813196317453494,0.17959553003311157,366432000,0.0,0.0
2000-05-17 00:00:00-04:00,0.1891488530955067,0.2190018193264782,0.18902963408004936,0.2111203819513321,1290624000,0.0,0.0
2000-05-18 00:00:00-04:00,0.2123144097348126,0.2157773227564059,0.19547763623931302,0.1967909038066864,509904000,0.0,0.0
2000-05-19 00:00:00-04:00,0.19105913063165492,0.20156800453449503,0.1896266440282852,0.19511906802654266,521184000,0.0,0.0
2000-05-22 00:00:00-04:00,0.19297029972717608,0.20777755975723267,0.17589417563948415,0.20777755975723267,517152000,0.0,0.0
2000-05-23 00:00:00-04:00,0.20252267667750842,0.2253305791995263,0.19917989855884444,0.20610572397708893,778560000,0.0,0.0
2000-05-24 00:00:00-04:00,0.20586637367951482,0.20921006744904075,0.1762527661914114,0.20347827672958374,739632000,0.0,0.0
2000-05-25 00:00:00-04:00,0.2064634366151381,0.21876338451856522,0.19810510938938414,0.20061242580413818,569184000,0.0,0.0
2000-05-26 00:00:00-04:00,0.20162762701511383,0.2071796604976248,0.1891488380937908,0.20162762701511383,183456000,0.0,0.0
2000-05-30 00:00:00-04:00,0.20706044914954275,0.21518032474780566,0.20610576773998363,0.20992635190486908,303648000,0.0,0.0
2000-05-31 00:00:00-04:00,0.2092100423750795,0.22162920547950907,0.2092100423750795,0.2180461585521698,469536000,0.0,0.0
2000-06-01 00:00:00-04:00,0.2244951325209957,0.22652464333123193,0.21852398789638977,0.22413654625415802,418992000,0.0,0.0
2000-06-02 00:00:00-04:00,0.2287933918694933,0.25410861289292835,0.2287933918694933,0.2513628602027893,592176000,0.0,0.0
2000-06-05 00:00:00-04:00,0.25100435473392857,0.2693937319423674,0.2409732884154115,0.2567654848098755,491904000,0.0,0.0
2000-06-06 00:00:00-04:00,0.25769186364441876,0.26724422738349335,0.24264522969694116,0.2439594268798828,375888000,0.0,0.0
2000-06-07 00:00:00-04:00,0.24216828480254526,0.24419779562343244,0.22950975221641695,0.233092799782753,332352000,0.0,0.0
2000-06-08 00:00:00-04:00,0.23906304459814193,0.23930238453584374,0.22544981694936223,0.2348838746547699,460704000,0.0,0.0
2000-06-09 00:00:00-04:00,0.23930234542956436,0.25219841209281857,0.235719298417417,0.24157029390335083,467280000,0.0,0.0
2000-06-12 00:00:00-04:00,0.24264515826231772,0.24467559832508318,0.2297491170711024,0.23512230813503265,380016000,0.0,0.0
2000-06-13 00:00:00-04:00,0.228555008514595,0.2426450945376694,0.22736096029591507,0.2425258755683899,447840000,0.0,0.0
2000-06-14 00:00:00-04:00,0.24706369583035934,0.24837693603428798,0.2390932961394172,0.2422875016927719,275088000,0.0,0.0
2000-06-15 00:00:00-04:00,0.24157023235192063,0.24861620366573334,0.2285549773527823,0.24861620366573334,338592000,0.0,0.0
2000-06-16 00:00:00-04:00,0.24772016614003176,0.28658895116274136,0.24766052934771177,0.28611114621162415,987840000,0.0,0.0
2000-06-19 00:00:00-04:00,0.28539520400948876,0.3271895429573924,0.2782300080523711,0.30402305722236633,1052160000,0.0,0.0
2000-06-20 00:00:00-04:00,0.3092778499739012,0.31285996837345265,0.2961424410268723,0.29996299743652344,610272000,0.0,0.0
2000-06-21 00:00:00-04:00,0.29530610143575775,0.33626497034047353,0.29530610143575775,0.3304130434989929,614880000,0.0,0.0
2000-06-22 00:00:00-04:00,0.3289804344401062,0.33578704022449357,0.3092777895034631,0.3123821020126343,614352000,0.0,0.0
2000-06-23 00:00:00-04:00,0.30402307751572816,0.30784456481091205,0.28276778484811116,0.28288790583610535,607392000,0.0,0.0
2000-06-26 00:00:00-04:00,0.2884994637596975,0.3188302349188762,0.2839617344565552,0.3170391619205475,618288000,0.0,0.0
2000-06-27 00:00:00-04:00,0.3142924083916497,0.31954730913616314,0.2639004118826494,0.2722596526145935,604608000,0.0,2.0
2000-06-28 00:00:00-04:00,0.27799142850762465,0.288499398771473,0.2541087113749786,0.2617516815662384,586608000,0.0,0.0
2000-06-29 00:00:00-04:00,0.25721394368803,0.25721394368803,0.219718002114663,0.22401729226112366,1184880000,0.0,0.0
2000-06-30 00:00:00-04:00,0.2345252897497676,0.24694445525004385,0.22306173480454197,0.2428845316171646,1209192000,0.0,0.0
2000-07-03 00:00:00-04:00,0.24455639797907802,0.25219846768988397,0.23118162123891384,0.2335706204175949,232680000,0.0,0.0
2000-07-05 00:00:00-04:00,0.23261496936582995,0.23309277458473843,0.201567975021538,0.20849381387233734,777936000,0.0,0.0
2000-07-06 00:00:00-04:00,0.20873230405520493,0.22879354143129965,0.20371676922816775,0.2211514711380005,603936000,0.0,0.0
2000-07-07 00:00:00-04:00,0.22927134288564333,0.23309282893358044,0.21780777300823376,0.2223455160856247,346560000,0.0,0.0
2000-07-10 00:00:00-04:00,0.218523943467319,0.2393023325328908,0.21637521409273508,0.2338089942932129,351264000,0.0,0.0
2000-07-11 00:00:00-04:00,0.23070469567318017,0.26461757701874944,0.22807723170791638,0.25267621874809265,755304000,0.0,0.0
2000-07-12 00:00:00-04:00,0.26318422869477687,0.27297595803378244,0.25482591532042687,0.25984054803848267,388152000,0.0,0.0
2000-07-13 00:00:00-04:00,0.2653338969366726,0.28563357231702724,0.26485609159904605,0.28420108556747437,458736000,0.0,0.0
2000-07-14 00:00:00-04:00,0.28993276213407077,0.2954251984332549,0.27512553016832336,0.28205135464668274,280200000,0.0,0.0
2000-07-17 00:00:00-04:00,0.2863507472473437,0.28658918528640226,0.2779915042615553,0.278947114944458,105552000,0.0,0.0
2000-07-18 00:00:00-04:00,0.2636620998873815,0.28658924494960597,0.2636620998873815,0.27345383167266846,183672000,0.0,0.0
2000-07-19 00:00:00-04:00,0.26366192744070355,0.2655722186914506,0.2505265227549074,0.25601986050605774,189504000,0.0,0.0
2000-07-20 00:00:00-04:00,0.255780577781893,0.2693937920918682,0.2550643344841886,0.2629457712173462,142992000,0.0,0.0
2000-07-21 00:00:00-04:00,0.26366200820033203,0.2713040774757423,0.2598405225966599,0.26628947257995605,251928000,0.0,0.0
2000-07-24 00:00:00-04:00,0.26652792397332553,0.2684382159051478,0.2330928135436419,0.2436007857322693,281112000,0.0,0.0
2000-07-25 00:00:00-04:00,0.24742227979509004,0.24933257179074153,0.23404750269822888,0.23452530801296234,335304000,0.0,0.0
2000-07-26 00:00:00-04:00,0.23452531665188758,0.23452531665188758,0.21064350906450646,0.21709153056144714,380064000,0.0,0.0
2000-07-27 00:00:00-04:00,0.21016567213624068,0.21303156077043722,0.19870210393381948,0.20156799256801605,331560000,0.0,0.0
2000-07-28 00:00:00-04:00,0.20252264300490078,0.22138982444583932,0.19105907732059205,0.2063441276550293,512664000,0.0,0.0
2000-07-31 00:00:00-04:00,0.21780771116290953,0.22974908297994645,0.20634414454051786,0.2292712777853012,371232000,0.0,0.0
2000-08-01 00:00:00-04:00,0.2292712883747383,0.2311815799785019,0.22306170641490952,0.22473354637622833,350616000,0.0,0.0
2000-08-02 00:00:00-04:00,0.22162920979138967,0.23297264183346655,0.21804616279434086,0.2292712777853012,345432000,0.0,0.0
2000-08-03 00:00:00-04:00,0.20634416398547936,0.24455636608208345,0.20634416398547936,0.2393023669719696,368664000,0.0,0.0
2000-08-04 00:00:00-04:00,0.24503420162857442,0.24837695286217853,0.23977929993664554,0.2436007857322693,194784000,0.0,0.0
2000-08-07 00:00:00-04:00,0.24527260072780513,0.26485602803334174,0.24431699028189943,0.26270636916160583,246936000,0.0,0.0
2000-08-08 00:00:00-04:00,0.2569746971130371,0.27130415866573426,0.25602001554100856,0.2569746971130371,128112000,0.0,0.0
2000-08-09 00:00:00-04:00,0.26031826172737893,0.26199008780140254,0.245750370158652,0.2493324875831604,136248000,0.0,0.0
2000-08-10 00:00:00-04:00,0.24360077774306257,0.25793023525736036,0.23882461076979397,0.2521984577178955,156432000,0.0,0.0
2000-08-11 00:00:00-04:00,0.25267622045312305,0.25458651200062293,0.23452525299368238,0.2462281733751297,131928000,0.0,0.0
2000-08-14 00:00:00-04:00,0.24933244664669824,0.25172054275845857,0.24073477041793087,0.24861620366573334,108576000,0.0,0.0
2000-08-15 00:00:00-04:00,0.24981028234994385,0.2770357730049349,0.24909403928116297,0.27208077907562256,443328000,0.0,0.0
2000-08-16 00:00:00-04:00,0.2868276233254608,0.2868276233254608,0.27058787195866957,0.278947114944458,266232000,0.0,0.0
2000-08-17 00:00:00-04:00,0.27512562660509887,0.28563357231702724,0.27417001592984575,0.28420108556747437,129816000,0.0,0.0
2000-08-18 00:00:00-04:00,0.2830068768954827,0.2975747931795235,0.2825290991591774,0.2942310869693756,204720000,0.0,0.0
2000-08-21 00:00:00-04:00,0.30497858102368103,0.3102325814648214,0.2980527537829936,0.2987689971923828,464472000,0.0,0.0
2000-08-22 00:00:00-04:00,0.2832453687969575,0.28945494940306843,0.2679612081039522,0.2705877423286438,658872000,0.0,0.0
2000-08-23 00:00:00-04:00,0.26628949099030375,0.2868276031258323,0.2607961511767537,0.28635072708129883,352800000,0.0,0.0
2000-08-24 00:00:00-04:00,0.2846788930024662,0.296858720185433,0.27942492010779346,0.293992817401886,332616000,0.0,0.0
2000-08-25 00:00:00-04:00,0.29088840629499657,0.29709708643976285,0.2851566294440886,0.286589115858078,153048000,0.0,0.0
2000-08-28 00:00:00-04:00,0.28802247298120204,0.3018741207324142,0.28467876634417855,0.2980526089668274,189264000,0.0,0.0
2000-08-29 00:00:00-04:00,0.29924678100410695,0.29996302436191896,0.29423124630408726,0.29733648896217346,149376000,0.0,0.0
2000-08-30 00:00:00-04:00,0.29399278188309014,0.3040229484507668,0.2908884414356881,0.29996299743652344,178080000,0.0,0.0
2000-08-31 00:00:00-04:00,0.304500777270691,0.3152480898945557,0.2985305339245143,0.3033067286014557,388896000,0.0,0.0
2000-09-01 00:00:00-04:00,0.3095162364177342,0.3123821110463027,0.30044075266567827,0.30378445982933044,204144000,0.0,0.0
2000-09-05 00:00:00-04:00,0.31094957702803844,0.3111880422931225,0.30211255993237635,0.3042621910572052,246144000,0.0,0.0
2000-09-06 00:00:00-04:00,0.3054563091550974,0.3054563091550974,0.2808573473613673,0.2832454442977905,230136000,0.0,0.0
2000-09-07 00:00:00-04:00,0.2875447114939093,0.29900826460507257,0.2756033258503986,0.2985304594039917,239760000,0.0,0.0
2000-09-08 00:00:00-04:00,0.2951868109809242,0.3018741986498045,0.2799017438987607,0.2808573544025421,222648000,0.0,0.0
2000-09-11 00:00:00-04:00,0.2772752080288606,0.2789470617735965,0.25888582809372984,0.26939377188682556,285888000,0.0,0.0
2000-09-12 00:00:00-04:00,0.26963233283059657,0.2837233290357083,0.26366208824158494,0.2677220404148102,125976000,0.0,0.0
2000-09-13 00:00:00-04:00,0.2670057471729407,0.2720212819201159,0.26127394172994556,0.2676027715206146,239976000,0.0,0.0
2000-09-14 00:00:00-04:00,0.2689160264719829,0.2808573874595747,0.26175173463986234,0.26509544253349304,216336000,0.0,0.0
2000-09-15 00:00:00-04:00,0.2636619769232374,0.27464775255562646,0.261751685313978,0.27088677883148193,242592000,0.0,0.0
2000-09-18 00:00:00-04:00,0.2715433602822803,0.27321521359234435,0.25219837487597946,0.2550642490386963,163488000,0.0,0.0
2000-09-19 00:00:00-04:00,0.2433623413190609,0.2636620145150506,0.24073487687650896,0.2629457712173462,301104000,0.0,0.0
2000-09-20 00:00:00-04:00,0.2557805858724395,0.2607961476414703,0.2502881753966119,0.25434809923171997,227568000,0.0,0.0
2000-09-21 00:00:00-04:00,0.2562583519462487,0.27106561304183996,0.25601991396371376,0.2652742266654968,346824000,0.0,0.0
2000-09-22 00:00:00-04:00,0.23906304603564774,0.2732153002017529,0.23882460802844596,0.2698715925216675,387264000,0.0,0.0
2000-09-25 00:00:00-04:00,0.2782298419633648,0.29327646844530625,0.27608111259672535,0.2892165184020996,467568000,0.0,0.0
2000-09-26 00:00:00-04:00,0.2923210045162118,0.29948619978476926,0.2789471540594634,0.2961425185203552,337344000,0.0,0.0
2000-09-27 00:00:00-04:00,0.2937542864377301,0.32623377887615485,0.2937542864377301,0.3123821020126343,676128000,0.0,0.0
2000-09-28 00:00:00-04:00,0.30951619378929995,0.323845646952404,0.30187412670120645,0.32193535566329956,333816000,0.0,0.0
2000-09-29 00:00:00-04:00,0.31286001205444336,0.3248014014230393,0.30760603906097944,0.31286001205444336,373872000,0.0,0.0
2000-10-02 00:00:00-04:00,0.3171583299250256,0.32957749450276597,0.2975749018374912,0.3054563105106354,340584000,0.0,0.0
2000-10-03 00:00:00-04:00,0.30712811464541273,0.3095162112069149,0.28658907938950184,0.28897717595100403,300264000,0.0,0.0
2000-10-04 00:00:00-04:00,0.28133508452451267,0.29041053943483663,0.2775135727930734,0.2856334447860718,419568000,0.0,0.0
2000-10-05 00:00:00-04:00,0.28778323400836353,0.28778323400836353,0.27297596940259206,0.278947114944458,525048000,0.0,0.0
2000-10-06 00:00:00-04:00,0.27966327939359487,0.2815735709569107,0.25769175598851113,0.2615123391151428,1027176000,0.0,0.0
2000-10-09 00:00:00-04:00,0.2548258395505261,0.2713040233704757,0.23691333826037866,0.2672441005706787,665256000,0.0,0.0
2000-10-10 00:00:00-04:00,0.2560198343781325,0.26891589788342396,0.24455628418023967,0.2469443529844284,415944000,0.0,0.0
2000-10-11 00:00:00-04:00,0.23189871238644577,0.2627063513243612,0.2225838889916186,0.24909406900405884,535776000,0.0,0.0
2000-10-12 00:00:00-04:00,0.2545865317313709,0.2693937658516996,0.23691336810488087,0.2393023669719696,401616000,0.0,0.0
2000-10-13 00:00:00-04:00,0.24097331794500484,0.2560199192666361,0.23840639252713017,0.24885472655296326,578976000,0.0,0.0
2000-10-16 00:00:00-04:00,0.2488547424633158,0.2488547424633158,0.23739118773153894,0.24312296509742737,339216000,0.0,0.0
2000-10-17 00:00:00-04:00,0.24216826924259083,0.2431229504591749,0.22282327923244036,0.225449800491333,463248000,0.0,0.0
2000-10-18 00:00:00-04:00,0.2108819033348288,0.23476463522915844,0.2008508222244239,0.2218676656484604,416952000,0.0,0.0
2000-10-19 00:00:00-04:00,0.2361971151073585,0.24646664758328155,0.2326149698526914,0.24336230754852295,294888000,0.0,0.0
2000-10-20 00:00:00-04:00,0.2376305535989862,0.2722596829245116,0.23595869980022108,0.2660501003265381,387360000,0.0,0.0
2000-10-23 00:00:00-04:00,0.26819973432646504,0.2698715606377191,0.25172061980591487,0.26007986068725586,182112000,0.0,0.0
2000-10-24 00:00:00-04:00,0.25888579938418627,0.26318416030330954,0.250765926149008,0.2517206072807312,193968000,0.0,0.0
2000-10-25 00:00:00-04:00,0.2447948609613134,0.2483769798653702,0.22807730392896258,0.2297491580247879,385512000,0.0,0.0
2000-10-26 00:00:00-04:00,0.23118160350165273,0.24837693548065415,0.21494185472204388,0.23954084515571594,265776000,0.0,0.0
2000-10-27 00:00:00-04:00,0.23977929225316888,0.2456908275677561,0.22544982106245462,0.23404748737812042,210960000,0.0,0.0
2000-10-30 00:00:00-05:00,0.2302269391754149,0.23542130211837614,0.21732995411209405,0.21756932139396667,192120000,0.0,0.0
2000-10-31 00:00:00-05:00,0.2261669550774402,0.24121265424121324,0.21924112971840343,0.23745077848434448,299256000,0.0,0.0
2000-11-01 00:00:00-05:00,0.23165944043322453,0.24073489926297384,0.22353956493348937,0.23739121854305267,304536000,0.0,0.0
2000-11-02 00:00:00-05:00,0.24575042839671013,0.2617517118862553,0.2416904775254455,0.255542129278183,192888000,0.0,0.0
2000-11-03 00:00:00-05:00,0.25219842051977165,0.27703581888339923,0.2502881289323592,0.2722596526145935,268632000,0.0,0.0
2000-11-06 00:00:00-05:00,0.27870775142356036,0.3056948162549473,0.2770358973374641,0.2932765781879425,635040000,0.0,0.0
2000-11-07 00:00:00-05:00,0.28849953744976886,0.28849953744976886,0.2636620998873815,0.27345383167266846,258240000,0.0,0.0
2000-11-08 00:00:00-05:00,0.2765590090101944,0.2765590090101944,0.2612739395322221,0.265333890914917,187080000,0.0,0.0
2000-11-09 00:00:00-05:00,0.249332491484103,0.2617516539514523,0.22592756836628888,0.23763050138950348,564528000,0.0,0.0
2000-11-10 00:00:00-05:00,0.24575040274182577,0.2579301994215806,0.21876333165630227,0.22473354637622833,805248000,0.0,0.0
2000-11-13 00:00:00-05:00,0.21350937563637742,0.2502881652719539,0.2063441822641298,0.22568918764591217,530040000,0.0,0.0
2000-11-14 00:00:00-05:00,0.2407348405743505,0.2689159735851311,0.2388245763120638,0.26700568199157715,470736000,0.0,0.0
2000-11-15 00:00:00-05:00,0.26222950869973755,0.2705878208432644,0.25148219763152246,0.2634831666946411,423864000,0.0,0.0
2000-11-16 00:00:00-05:00,0.2560198343781325,0.2627062903735633,0.24455628418023967,0.2469443529844284,235536000,0.0,0.0
2000-11-17 00:00:00-05:00,0.2488547206548828,0.2615123501486515,0.23404745960353515,0.24216826260089874,178776000,0.0,0.0
2000-11-20 00:00:00-05:00,0.23321204404171283,0.23333126305646545,0.2209121100578431,0.2235395610332489,298752000,0.0,0.0
2000-11-21 00:00:00-05:00,0.2330927937842187,0.23500308555410437,0.20777758778982988,0.21924114227294922,382512000,0.0,0.0
2000-11-22 00:00:00-05:00,0.21016564279755642,0.21685211405599306,0.19870207619542518,0.20777755975723267,409752000,0.0,0.0
2000-11-24 00:00:00-05:00,0.21016564943904734,0.22783879826172154,0.21016564943904734,0.21971800923347473,165072000,0.0,0.0
2000-11-27 00:00:00-05:00,0.23548088657206723,0.2369133730578936,0.2035378892285385,0.2123143970966339,363864000,0.0,0.0
